Category,Metric,varianta_9.5.1 Mean,variantb_9.6.0-rc-1 Mean,varianta_9.5.1 P50,variantb_9.6.0-rc-1 P50,varianta_9.5.1 P90,variantb_9.6.0-rc-1 P90,Unit
:core:push:compileDebugKotlin,Run compilation,2097.34,2027.92,2010,2016,2427,2486,ms
:core:push:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,37.64,38.0,38,38,56,65,ms
:core:push:compileDebugKotlin,Spent time before task action,63.62,64.54,60,64,94,78,ms
:core:push:compileDebugKotlin,Analysis lines per second,571,590,566,546,705,743,
:core:push:compileDebugKotlin,Total size of the cache directory,542.0,542.0,542,542,542,542,KB
:core:push:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:core:push:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:core:push:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:core:push:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:push:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:push:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:push:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:push:compileDebugKotlin,Code generation lines per second,1281,1353,1282,1310,1762,1837,
:core:push:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:push:compileDebugKotlin,Size of classpath snapshot,5.7,5.7,6,6,6,6,MB
:core:push:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:core:push:compileDebugKotlin,Save shrunk current classpath snapshot,3.63,2.75,3,3,9,4,ms
:core:push:compileDebugKotlin,Clear output,5.0,1.5,5,2,5,2,ms
:core:push:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:core:push-contact:compileDebugKotlin,Sources compilation round,2092.24,1896.56,2045,1924,2507,2256,ms
:core:push-contact:compileDebugKotlin,Incremental compilation in daemon,2272.4,2048.28,2249,2106,2765,2424,ms
:core:push-contact:compileDebugKotlin,Task action before worker execution,18.06,16.36,19,17,25,25,ms
:core:push-contact:compileDebugKotlin,Start gradle worker,2.12,2.48,1,1,4,6,ms
:core:push-contact:compileDebugKotlin,Compiler initialization time,84.8,79.5,85,76,115,111,ms
:core:push-contact:compileDebugKotlin,Calculate output size,2.98,2.55,2,1,7,6,ms
:core:push-contact:compileDebugKotlin,Compiler IR lowering,198.2,185.46,189,173,282,255,ms
:core:push-contact:compileDebugKotlin,Compiler translation to IR,443.48,404.62,426,407,585,502,ms
:core:push-contact:compileDebugKotlin,Compiler backend,172.36,161.24,174,160,252,229,ms
:core:push-contact:compileDebugKotlin,Compiler code analysis,898.34,803.48,894,797,1170,1007,ms
:core:push-contact:compileDebugKotlin,Run compilation in Gradle worker,2379.48,2131.02,2353,2198,2929,2549,ms
:core:push-contact:compileDebugKotlin,Load current classpath snapshot,6.68,5.96,6,6,11,9,ms
:core:push-contact:compileDebugKotlin,Update caches,7.12,5.4,6,6,11,9,ms
:core:push-contact:compileDebugKotlin,Total Gradle task time,2552.46,2285.96,2550,2362,3138,2705,ms
:core:push-contact:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,53.76,47.36,51,45,70,68,ms
:core:push-contact:compileDebugKotlin,Compiler code generation,371.0,347.26,361,333,515,470,ms
:core:push-contact:compileDebugKotlin,Remove duplicate classes,6.1,5.14,6,5,10,9,ms
:core:push-contact:compileDebugKotlin,Run compilation,2326.4,2093.06,2314,2147,2894,2473,ms
:core:push-contact:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,44.22,37.88,40,36,62,54,ms
:core:push-contact:compileDebugKotlin,Spent time before task action,46.34,39.82,44,38,65,60,ms
:core:push-contact:compileDebugKotlin,Analysis lines per second,482,546,467,524,612,735,
:core:push-contact:compileDebugKotlin,Total size of the cache directory,545.0,545.0,545,545,545,545,KB
:core:push-contact:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:core:push-contact:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:core:push-contact:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:core:push-contact:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:push-contact:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:push-contact:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:push-contact:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:push-contact:compileDebugKotlin,Code generation lines per second,1237,1328,1157,1256,1818,1907,
:core:push-contact:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:push-contact:compileDebugKotlin,Size of classpath snapshot,5.7,5.7,6,6,6,6,MB
:core:push-contact:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:core:push-contact:compileDebugKotlin,Save shrunk current classpath snapshot,2.2,4.4,2,4,3,8,ms
:core:push-contact:compileDebugKotlin,Clear output,2.0,,2,,3,,ms
:core:report:compileDebugKotlin,Sources compilation round,2019.36,1796.28,1961,1787,2532,2201,ms
:core:report:compileDebugKotlin,Incremental compilation in daemon,2188.74,1964.52,2169,1966,2697,2353,ms
:core:report:compileDebugKotlin,Task action before worker execution,20.94,16.44,20,16,30,24,ms
:core:report:compileDebugKotlin,Start gradle worker,2.62,2.37,2,2,5,4,ms
:core:report:compileDebugKotlin,Compiler initialization time,75.88,65.58,73,65,104,93,ms
:core:report:compileDebugKotlin,Calculate output size,3.29,4.28,3,2,7,7,ms
:core:report:compileDebugKotlin,Compiler IR lowering,190.0,161.14,184,168,257,226,ms
:core:report:compileDebugKotlin,Compiler translation to IR,440.2,402.4,420,398,581,501,ms
:core:report:compileDebugKotlin,Compiler backend,164.18,161.36,159,141,253,245,ms
:core:report:compileDebugKotlin,Compiler code analysis,859.3,750.98,837,743,1159,942,ms
:core:report:compileDebugKotlin,Run compilation in Gradle worker,2258.0,2031.96,2217,2042,2733,2431,ms
:core:report:compileDebugKotlin,Load current classpath snapshot,6.74,6.56,6,6,12,10,ms
:core:report:compileDebugKotlin,Update caches,6.26,6.38,6,6,9,10,ms
:core:report:compileDebugKotlin,Total Gradle task time,2446.96,2197.7,2404,2186,2952,2649,ms
:core:report:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,55.52,49.48,52,45,85,80,ms
:core:report:compileDebugKotlin,Compiler code generation,354.68,323.02,352,313,491,468,ms
:core:report:compileDebugKotlin,Remove duplicate classes,6.34,5.92,6,6,11,10,ms
:core:report:compileDebugKotlin,Run compilation,2236.22,2012.14,2209,2015,2730,2415,ms
:core:report:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,46.5,40.1,42,38,71,63,ms
:core:report:compileDebugKotlin,Spent time before task action,55.48,42.82,51,43,71,60,ms
:core:report:compileDebugKotlin,Analysis lines per second,507,587,500,562,663,772,
:core:report:compileDebugKotlin,Total size of the cache directory,543.0,543.0,543,543,543,543,KB
:core:report:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:core:report:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:core:report:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:core:report:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:report:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:report:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:report:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:report:compileDebugKotlin,Code generation lines per second,1276,1410,1187,1333,1880,1960,
:core:report:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:report:compileDebugKotlin,Size of classpath snapshot,5.7,5.7,6,6,6,6,MB
:core:report:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:core:report:compileDebugKotlin,Save shrunk current classpath snapshot,4.5,3.64,3,3,10,8,ms
:core:report:compileDebugKotlin,Clear output,1.67,,2,,2,,ms
:core:report:compileDebugKotlin,Store build info,1.5,3.0,2,3,2,3,ms
:core:search:compileDebugKotlin,Sources compilation round,1894.02,1723.4,1905,1688,2325,2097,ms
:core:search:compileDebugKotlin,Incremental compilation in daemon,2046.92,1885.44,2036,1842,2450,2301,ms
:core:search:compileDebugKotlin,Task action before worker execution,22.88,20.84,23,21,32,30,ms
:core:search:compileDebugKotlin,Start gradle worker,2.56,3.04,2,2,4,7,ms
:core:search:compileDebugKotlin,Compiler initialization time,58.32,58.28,58,61,81,75,ms
:core:search:compileDebugKotlin,Calculate output size,2.7,2.55,2,2,7,6,ms
:core:search:compileDebugKotlin,Compiler IR lowering,185.0,169.26,180,166,271,237,ms
:core:search:compileDebugKotlin,Compiler translation to IR,449.26,395.1,441,390,609,492,ms
:core:search:compileDebugKotlin,Compiler backend,158.64,176.18,151,165,230,283,ms
:core:search:compileDebugKotlin,Compiler code analysis,778.28,685.18,771,680,997,846,ms
:core:search:compileDebugKotlin,Run compilation in Gradle worker,2102.48,1944.46,2079,1923,2503,2372,ms
:core:search:compileDebugKotlin,Load current classpath snapshot,6.14,7.3,6,7,9,12,ms
:core:search:compileDebugKotlin,Update caches,6.04,6.1,6,6,9,10,ms
:core:search:compileDebugKotlin,Total Gradle task time,2283.94,2114.24,2248,2080,2688,2574,ms
:core:search:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,45.48,51.76,48,49,71,74,ms
:core:search:compileDebugKotlin,Compiler code generation,344.0,345.94,330,334,479,471,ms
:core:search:compileDebugKotlin,Remove duplicate classes,5.58,6.24,6,6,9,9,ms
:core:search:compileDebugKotlin,Run compilation,2095.02,1934.3,2074,1884,2497,2354,ms
:core:search:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,36.7,41.78,39,37,57,60,ms
:core:search:compileDebugKotlin,Save shrunk current classpath snapshot,2.9,2.38,3,2,6,5,ms
:core:search:compileDebugKotlin,Spent time before task action,59.24,53.54,61,52,76,67,ms
:core:search:compileDebugKotlin,Analysis lines per second,559,629,542,614,744,823,
:core:search:compileDebugKotlin,Total size of the cache directory,543.0,543.0,543,543,543,543,KB
:core:search:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:core:search:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:core:search:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:core:search:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:search:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:search:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:search:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:search:compileDebugKotlin,Code generation lines per second,1315,1338,1264,1249,2035,2036,
:core:search:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:search:compileDebugKotlin,Size of classpath snapshot,5.7,5.7,6,6,6,6,MB
:core:search:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:core:search:compileDebugKotlin,Clear outputs on rebuild,3.0,3.0,3,3,3,3,ms
:core:search:compileDebugKotlin,Store build info,15.5,,16,,30,,ms
:core:search:compileDebugKotlin,Clear output,1.0,2.0,1,2,1,2,ms
:core:session:compileDebugKotlin,Sources compilation round,1810.18,1676.3,1755,1674,2322,2029,ms
:core:session:compileDebugKotlin,Incremental compilation in daemon,1942.82,1818.8,1903,1799,2442,2188,ms
:core:session:compileDebugKotlin,Task action before worker execution,24.84,22.86,24,24,35,30,ms
:core:session:compileDebugKotlin,Start gradle worker,3.5,3.4,3,2,8,8,ms
:core:session:compileDebugKotlin,Compiler initialization time,59.0,56.94,54,54,86,80,ms
:core:session:compileDebugKotlin,Calculate output size,2.54,2.52,1,1,6,5,ms
:core:session:compileDebugKotlin,Compiler IR lowering,177.52,189.24,180,184,234,267,ms
:core:session:compileDebugKotlin,Compiler translation to IR,429.22,390.52,420,380,562,523,ms
:core:session:compileDebugKotlin,Compiler backend,148.62,153.98,146,144,212,246,ms
:core:session:compileDebugKotlin,Compiler code analysis,749.22,661.74,699,641,1025,887,ms
:core:session:compileDebugKotlin,Run compilation in Gradle worker,2010.28,1871.36,1959,1879,2622,2250,ms
:core:session:compileDebugKotlin,Load current classpath snapshot,6.16,6.18,5,6,13,11,ms
:core:session:compileDebugKotlin,Update caches,6.06,5.94,6,6,10,10,ms
:core:session:compileDebugKotlin,Total Gradle task time,2186.56,2034.7,2146,2066,2828,2417,ms
:core:session:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,41.38,41.38,40,42,58,65,ms
:core:session:compileDebugKotlin,Compiler code generation,326.74,343.68,327,339,430,475,ms
:core:session:compileDebugKotlin,Remove duplicate classes,5.64,5.66,5,6,13,11,ms
:core:session:compileDebugKotlin,Run compilation,1995.04,1862.18,1952,1842,2508,2241,ms
:core:session:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,33.06,32.62,30,33,48,53,ms
:core:session:compileDebugKotlin,Spent time before task action,75.32,56.56,60,57,91,74,ms
:core:session:compileDebugKotlin,Analysis lines per second,593,666,598,651,822,872,
:core:session:compileDebugKotlin,Total size of the cache directory,543.4,543.4,543,543,543,543,KB
:core:session:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:core:session:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:core:session:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:core:session:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:session:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:session:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:session:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:session:compileDebugKotlin,Code generation lines per second,1359,1338,1276,1231,1885,1907,
:core:session:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:core:session:compileDebugKotlin,Size of classpath snapshot,5.7,5.7,6,6,6,6,MB
:core:session:compileDebugKotlin,Number of classpath entries,102,102,102,102,102,102,
:core:session:compileDebugKotlin,Store build info,3.0,2.5,3,3,3,3,ms
:core:session:compileDebugKotlin,Save shrunk current classpath snapshot,2.33,3.0,2,3,3,7,ms
:core:setting:compileDebugKotlin,Sources compilation round,1983.92,1926.02,1946,1944,2462,2312,ms
:core:setting:compileDebugKotlin,Incremental compilation in daemon,2158.8,2099.58,2109,2123,2669,2605,ms
:core:setting:compileDebugKotlin,Task action before worker execution,16.98,17.48,16,17,28,28,ms
:core:setting:compileDebugKotlin,Start gradle worker,2.51,2.02,2,2,5,4,ms
:core:setting:compileDebugKotlin,Compiler initialization time,101.04,83.82,95,85,140,118,ms
:core:setting:compileDebugKotlin,Calculate output size,3.34,2.46,3,1,7,7,ms
:core:setting:compileDebugKotlin,Compiler IR lowering,180.4,169.04,172,171,247,239,ms
:core:setting:compileDebugKotlin,Compiler translation to IR,428.76,416.28,404,422,553,527,ms
:core:setting:compileDebugKotlin,Compiler backend,160.98,158.46,159,160,243,239,ms
:core:setting:compileDebugKotlin,Compiler code analysis,829.98,813.66,825,834,1072,1061,ms
:core:setting:compileDebugKotlin,Run compilation in Gradle worker,2256.5,2198.86,2181,2217,2906,2789,ms
:core:setting:compileDebugKotlin,Load current classpath snapshot,6.54,6.7,6,7,11,11,ms
:core:setting:compileDebugKotlin,Update caches,6.1,5.98,6,6,9,10,ms
:core:setting:compileDebugKotlin,Total Gradle task time,2448.28,2355.64,2424,2385,3137,2945,ms
:core:setting:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,52.98,53.1,48,48,84,78,ms
:core:setting:compileDebugKotlin,Compiler code generation,341.88,328.04,322,324,491,477,ms
:core:setting:compileDebugKotlin,Remove duplicate classes,5.92,6.12,6,6,9,9,ms
:core:setting:compileDebugKotlin,Run compilation,2211.54,2145.82,2140,2183,2753,2656,ms
:core:setting:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,43.32,43.0,39,39,67,63,ms
:core:setting:compileDebugKotlin,Spent time before task action,51.84,45.42,47,45,85,64,ms
:core:setting:compileDebugKotlin,Analysis lines per second,522,538,506,501,661,654,
:core:setting:compileDebugKotlin,Total size of the cache directory,543.4,543.4,543,543,543,543,KB
:core:setting:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,101,101,101,101,101,101,
:core:setting:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:core:setting:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:core:setting:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:core:setting:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:core:setting:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:core:setting:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:core:setting:compileDebugKotlin,Code generation lines per second,1317,1441,1299,1288,1758,2180,
:core:setting:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
